08:05:24 23:03:37 UTC,400.0,0.0,11.52,0.01,0.0,19.2,67.0,31.3
08:05:24 23:03:48 UTC,400.0,0.0,9.86,0.01,0.0,16.43,67.0,31.3
08:05:24 23:03:58 UTC,400.0,0.0,9.86,0.01,0.0,16.43,67.0,31.3
08:05:24 23:04:09 UTC,400.0,0.0,9.86,0.01,0.0,16.43,68.0,31.3
08:05:24 23:04:19 UTC,400.0,0.0,11.52,0.01,0.0,19.2,68.0,31.3
08:05:24 23:04:30 UTC,400.0,0.0,10.69,0.01,0.0,17.82,68.0,31.2
08:05:24 23:04:40 UTC,400.0,0.0,9.86,0.01,0.0,16.43,68.0,31.2
08:05:24 23:04:51 UTC,400.0,0.0,9.86,0.01,0.0,16.43,68.0,31.2
08:05:24 23:05:01 UTC,400.0,0.0,14.84,0.01,0.0,24.74,68.0,31.2
08:05:24 23:05:12 UTC,400.0,0.0,19.82,0.01,0.0,33.04,68.0,31.2
08:05:24 23:05:23 UTC,400.0,0.0,9.86,0.01,0.0,16.43,68.0,31.2
08:05:24 23:05:33 UTC,400.0,0.0,9.86,0.01,0.0,16.43,68.0,31.2
08:05:24 23:05:44 UTC,400.0,0.0,9.86,0.01,0.0,16.43,68.0,31.2
08:05:24 23:05:54 UTC,400.0,0.0,9.86,0.01,0.0,16.43,68.0,31.2
08:05:24 23:06:05 UTC,400.0,0.0,9.86,0.01,0.0,16.43,68.0,31.2
08:05:24 23:06:15 UTC,400.0,0.0,9.86,0.01,0.0,16.43,68.0,31.2
08:05:24 23:06:26 UTC,403.0,0.0,9.86,0.01,0.0,16.43,68.0,31.2
08:05:24 23:06:36 UTC,400.0,0.0,9.86,0.01,0.0,16.43,68.0,31.2
08:05:24 23:06:47 UTC,400.0,0.0,9.86,0.01,0.0,16.43,68.0,31.2
08:05:24 23:06:58 UTC,400.0,0.0,9.86,0.01,0.0,16.43,68.0,31.2
08:05:24 23:07:08 UTC,410.0,0.0,11.52,0.01,0.0,19.2,68.0,31.2
08:05:24 23:07:19 UTC,402.0,0.0,9.86,0.01,0.0,16.43,68.0,31.2
08:05:24 23:07:29 UTC,400.0,0.0,10.69,0.01,0.0,17.82,68.0,31.2
08:05:24 23:07:40 UTC,400.0,0.0,10.69,0.01,0.0,17.82,68.0,31.2
08:05:24 23:07:50 UTC,400.0,0.0,10.69,0.01,0.0,17.82,68.0,31.2
08:05:24 23:08:01 UTC,416.0,0.0,9.03,0.01,0.0,15.05,68.0,31.2
08:05:24 23:08:11 UTC,400.0,0.0,16.5,0.01,27.0,27.5,68.0,31.2
08:05:24 23:08:22 UTC,408.0,0.0,9.86,0.01,6.0,16.43,68.0,31.2
08:05:24 23:08:32 UTC,407.0,0.0,12.35,0.01,0.0,20.59,68.0,31.2
08:05:24 23:08:43 UTC,400.0,0.0,9.86,0.01,0.0,16.43,68.0,31.2
08:05:24 23:08:54 UTC,400.0,0.0,10.69,0.01,0.0,17.82,68.0,31.2
08:05:24 23:09:04 UTC,400.0,0.0,9.86,0.01,0.0,16.43,68.0,31.2
08:05:24 23:09:15 UTC,400.0,0.0,9.86,0.01,0.0,16.43,68.0,31.2
08:05:24 23:09:25 UTC,400.0,0.0,9.86,0.01,0.0,16.43,68.0,31.2
08:05:24 23:09:36 UTC,400.0,0.0,9.86,0.01,0.0,16.43,68.0,31.1
08:05:24 23:09:46 UTC,400.0,0.0,9.03,0.01,0.0,15.05,68.0,31.1
08:05:24 23:09:57 UTC,400.0,0.0,14.84,0.01,0.0,24.74,68.0,31.1
08:05:24 23:10:07 UTC,400.0,0.0,9.86,0.01,0.0,16.43,68.0,31.1
08:05:24 23:10:18 UTC,400.0,0.0,9.86,0.01,0.0,16.43,68.0,31.1
08:05:24 23:10:28 UTC,400.0,0.0,12.35,0.01,0.0,20.59,68.0,31.1
08:05:24 23:10:39 UTC,400.0,0.0,9.86,0.01,0.0,16.43,68.0,31.1
08:05:24 23:10:50 UTC,400.0,0.0,11.52,0.01,0.0,19.2,68.0,31.1
08:05:24 23:11:00 UTC,400.0,0.0,9.03,0.01,0.0,15.05,68.0,31.1
08:05:24 23:11:11 UTC,400.0,0.0,9.86,0.01,0.0,16.43,68.0,31.1
08:05:24 23:11:21 UTC,400.0,0.0,9.86,0.01,0.0,16.43,68.0,31.1
08:05:24 23:11:32 UTC,400.0,0.0,9.86,0.01,0.0,16.43,68.0,31.1
08:05:24 23:11:42 UTC,400.0,0.0,28.12,0.01,0.0,46.87,68.0,31.1
08:05:24 23:11:53 UTC,400.0,0.0,11.52,0.01,0.0,19.2,68.0,31.1
08:05:24 23:12:03 UTC,400.0,0.0,9.86,0.01,0.0,16.43,68.0,31.1
08:05:24 23:12:14 UTC,400.0,0.0,12.35,0.01,0.0,20.59,68.0,31.0
08:05:24 23:12:25 UTC,400.0,0.0,13.18,0.01,0.0,21.97,68.0,31.0
08:05:24 23:12:35 UTC,400.0,0.0,10.69,0.01,0.0,17.82,68.0,31.0
08:05:24 23:12:46 UTC,400.0,0.0,9.86,0.01,0.0,16.43,68.0,31.0
08:05:24 23:12:56 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:13:07 UTC,400.0,0.0,10.69,0.01,0.0,17.82,69.0,31.0
08:05:24 23:13:17 UTC,400.0,0.0,18.16,0.01,0.0,30.27,69.0,31.0
08:05:24 23:13:28 UTC,400.0,0.0,11.52,0.01,0.0,19.2,69.0,31.0
08:05:24 23:13:38 UTC,400.0,0.0,10.69,0.01,0.0,17.82,69.0,31.0
08:05:24 23:13:49 UTC,418.0,0.0,10.69,0.01,0.0,17.82,69.0,31.0
08:05:24 23:13:59 UTC,400.0,0.0,11.52,0.01,0.0,19.2,69.0,31.0
08:05:24 23:14:10 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:14:21 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:14:31 UTC,400.0,0.0,10.69,0.01,0.0,17.82,69.0,31.0
08:05:24 23:14:42 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:14:52 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:15:03 UTC,400.0,0.0,10.69,0.01,0.0,17.82,69.0,31.0
08:05:24 23:15:13 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:15:24 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:15:34 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:15:45 UTC,400.0,0.0,12.35,0.01,0.0,20.59,69.0,31.0
08:05:24 23:15:55 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:16:06 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:16:17 UTC,400.0,0.0,10.69,0.01,0.0,17.82,69.0,31.0
08:05:24 23:16:27 UTC,400.0,0.0,10.69,0.01,0.0,17.82,69.0,31.0
08:05:24 23:16:38 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:16:48 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:16:59 UTC,400.0,0.0,9.03,0.01,0.0,15.05,69.0,31.0
08:05:24 23:17:09 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:17:20 UTC,407.0,0.0,12.35,0.01,0.0,20.59,69.0,31.0
08:05:24 23:17:30 UTC,408.0,0.0,11.52,0.01,0.0,19.2,69.0,31.0
08:05:24 23:17:41 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:17:52 UTC,400.0,0.0,9.03,0.01,0.0,15.05,69.0,31.0
08:05:24 23:18:02 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:18:13 UTC,400.0,0.0,9.03,0.01,0.0,15.05,69.0,31.0
08:05:24 23:18:23 UTC,400.0,0.0,12.35,0.01,0.0,20.59,69.0,31.0
08:05:24 23:18:34 UTC,400.0,0.0,11.52,0.01,0.0,19.2,69.0,31.0
08:05:24 23:18:44 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:18:55 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:19:05 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:19:16 UTC,400.0,0.0,13.18,0.01,0.0,21.97,69.0,31.0
08:05:24 23:19:26 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:19:37 UTC,413.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:19:48 UTC,409.0,0.0,10.69,0.01,4.0,17.82,69.0,31.0
08:05:24 23:19:58 UTC,400.0,0.0,9.03,0.01,3.0,15.05,69.0,31.0
08:05:24 23:20:09 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:20:19 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:20:30 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:20:40 UTC,400.0,0.0,10.69,0.01,0.0,17.82,69.0,31.0
08:05:24 23:20:51 UTC,400.0,0.0,10.69,0.01,0.0,17.82,69.0,31.0
08:05:24 23:21:01 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:21:12 UTC,400.0,0.0,18.16,0.01,0.0,30.27,69.0,30.9
08:05:24 23:21:22 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,30.9
08:05:24 23:21:33 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,30.9
08:05:24 23:21:44 UTC,400.0,0.0,12.35,0.01,0.0,20.59,69.0,30.9
08:05:24 23:21:54 UTC,400.0,0.0,12.35,0.01,0.0,20.59,69.0,30.9
08:05:24 23:22:05 UTC,403.0,0.0,9.86,0.01,0.0,16.43,69.0,30.9
08:05:24 23:22:15 UTC,413.0,0.0,11.52,0.01,4.0,19.2,69.0,30.9
08:05:24 23:22:26 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,30.9
08:05:24 23:22:36 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,30.9
08:05:24 23:22:47 UTC,400.0,0.0,10.69,0.01,0.0,17.82,69.0,30.9
08:05:24 23:22:57 UTC,400.0,0.0,10.69,0.01,0.0,17.82,69.0,30.9
08:05:24 23:23:08 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,30.9
08:05:24 23:23:19 UTC,400.0,0.0,11.52,0.01,0.0,19.2,69.0,30.9
08:05:24 23:23:29 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,30.9
08:05:24 23:23:40 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,30.9
08:05:24 23:23:50 UTC,400.0,0.0,12.35,0.01,0.0,20.59,69.0,30.9
08:05:24 23:24:01 UTC,400.0,0.0,10.69,0.01,0.0,17.82,69.0,30.9
08:05:24 23:24:11 UTC,400.0,0.0,9.03,0.01,0.0,15.05,69.0,30.9
08:05:24 23:24:22 UTC,400.0,0.0,10.69,0.01,0.0,17.82,69.0,30.9
08:05:24 23:24:32 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,30.9
08:05:24 23:24:43 UTC,414.0,0.0,9.86,0.01,0.0,16.43,69.0,30.9
08:05:24 23:24:53 UTC,400.0,0.0,10.69,0.01,3.0,17.82,69.0,31.0
08:05:24 23:25:04 UTC,400.0,0.0,12.35,0.01,11.0,20.59,69.0,31.0
08:05:24 23:25:15 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:25:25 UTC,400.0,0.0,15.67,0.01,0.0,26.12,69.0,31.0
08:05:24 23:25:36 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:25:46 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:25:57 UTC,400.0,0.0,11.52,0.01,0.0,19.2,69.0,31.0
08:05:24 23:26:07 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:26:18 UTC,400.0,0.0,10.69,0.01,0.0,17.82,69.0,31.0
08:05:24 23:26:28 UTC,400.0,0.0,13.18,0.01,0.0,21.97,69.0,30.9
08:05:24 23:26:39 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,30.9
08:05:24 23:26:49 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,30.9
08:05:24 23:27:00 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,30.9
08:05:24 23:27:11 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,30.9
08:05:24 23:27:21 UTC,409.0,0.0,9.86,0.01,0.0,16.43,69.0,30.9
08:05:24 23:27:32 UTC,400.0,0.0,12.35,0.01,2.0,20.59,69.0,30.9
08:05:24 23:27:42 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,30.9
08:05:24 23:27:53 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:28:03 UTC,402.0,0.0,10.69,0.01,0.0,17.82,69.0,31.0
08:05:24 23:28:14 UTC,400.0,0.0,10.69,0.01,0.0,17.82,69.0,31.0
08:05:24 23:28:24 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.1
08:05:24 23:28:35 UTC,400.0,0.0,10.69,0.01,0.0,17.82,69.0,31.1
08:05:24 23:28:46 UTC,400.0,0.0,11.52,0.01,0.0,19.2,69.0,31.1
08:05:24 23:28:56 UTC,407.0,0.0,9.86,0.01,1.0,16.43,69.0,31.1
08:05:24 23:30:13 UTC,400.0,0.0,10.69,0.0,0.0,17.82,69.0,31.0
08:05:24 23:30:24 UTC,400.0,0.0,9.86,0.0,0.0,16.43,69.0,31.0
08:05:24 23:30:34 UTC,400.0,0.0,9.86,0.0,0.0,16.43,69.0,31.0
08:05:24 23:30:45 UTC,427.0,0.0,10.69,0.0,13.0,17.82,69.0,31.0
08:05:24 23:30:55 UTC,424.0,0.0,9.86,0.0,16.0,16.43,69.0,31.0
08:05:24 23:31:06 UTC,433.0,0.0,9.86,0.0,38.0,16.43,69.0,31.0
08:05:24 23:31:16 UTC,437.0,0.0,13.18,0.0,59.0,21.97,69.0,31.0
08:05:24 23:31:27 UTC,425.0,0.0,11.52,0.01,60.0,19.2,69.0,31.0
08:05:24 23:31:38 UTC,411.0,0.0,9.86,0.01,25.0,16.43,69.0,31.0
08:05:24 23:31:48 UTC,405.0,0.0,10.69,0.01,6.0,17.82,69.0,31.0
08:05:24 23:31:59 UTC,412.0,0.0,9.86,0.01,2.0,16.43,69.0,31.0
08:05:24 23:32:09 UTC,401.0,0.0,20.65,0.01,21.0,34.42,69.0,31.0
08:05:24 23:32:20 UTC,435.0,0.0,10.69,0.01,37.0,17.82,69.0,31.0
08:05:24 23:32:30 UTC,410.0,0.0,9.86,0.01,3.0,16.43,69.0,31.0
08:05:24 23:32:41 UTC,413.0,0.0,10.69,0.01,0.0,17.82,69.0,31.0
08:05:24 23:32:51 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:33:02 UTC,401.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:33:13 UTC,405.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:33:23 UTC,421.0,0.0,10.69,0.01,0.0,17.82,69.0,31.0
08:05:24 23:33:34 UTC,414.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:33:44 UTC,430.0,0.0,10.69,0.01,49.0,17.82,69.0,31.0
08:05:24 23:33:55 UTC,400.0,0.0,9.86,0.01,0.0,16.43,69.0,31.0
08:05:24 23:34:05 UTC,400.0,0.0,10.69,0.01,0.0,17.82,69.0,31.0
08:05:24 23:34:16 UTC,432.0,0.0,9.86,0.01,4.0,16.43,69.0,31.0
08:05:24 23:34:26 UTC,437.0,0.0,13.18,0.01,17.0,21.97,69.0,30.9
08:05:24 23:34:37 UTC,453.0,0.0,10.69,0.01,64.0,17.82,69.0,30.9
08:05:24 23:34:47 UTC,415.0,0.0,10.69,0.01,66.0,17.82,69.0,30.9
08:05:24 23:34:58 UTC,431.0,0.0,10.69,0.01,41.0,17.82,69.0,30.9
08:05:24 23:35:09 UTC,417.0,0.0,9.86,0.01,32.0,16.43,69.0,30.9
08:05:24 23:35:19 UTC,405.0,0.0,9.86,0.01,0.0,16.43,69.0,30.9
08:05:24 23:35:30 UTC,400.0,0.0,10.69,0.01,0.0,17.82,69.0,30.9
08:05:24 23:35:40 UTC,400.0,0.0,10.69,0.01,0.0,17.82,69.0,30.9
08:05:24 23:35:51 UTC,449.0,0.0,10.69,0.01,0.0,17.82,69.0,30.9
08:05:24 23:36:01 UTC,438.0,0.0,9.86,0.01,9.0,16.43,69.0,30.9
08:05:24 23:36:12 UTC,434.0,0.0,9.86,0.01,38.0,16.43,69.0,30.9
08:05:24 23:36:22 UTC,416.0,0.0,9.86,0.01,13.0,16.43,69.0,30.9
08:05:24 23:36:33 UTC,428.0,0.0,23.14,0.01,14.0,38.57,69.0,30.9
08:05:24 23:36:43 UTC,451.0,0.0,9.86,0.01,35.0,16.43,69.0,30.9
08:05:24 23:36:54 UTC,454.0,0.0,20.65,0.01,61.0,34.42,69.0,30.9
08:05:24 23:37:05 UTC,453.0,0.0,20.65,0.01,71.0,34.42,69.0,30.9
08:05:24 23:37:15 UTC,401.0,0.0,11.52,0.01,7.0,19.2,69.0,30.9
08:05:24 23:37:26 UTC,412.0,0.0,12.35,0.01,0.0,20.59,69.0,30.9
08:05:24 23:37:36 UTC,430.0,0.0,9.86,0.01,8.0,16.43,69.0,30.9
08:05:24 23:37:47 UTC,408.0,0.0,9.86,0.01,0.0,16.43,69.0,30.9
08:05:24 23:37:57 UTC,411.0,0.0,9.86,0.01,0.0,16.43,69.0,30.9
08:05:24 23:38:08 UTC,422.0,0.0,9.86,0.01,0.0,16.43,69.0,30.9
08:05:24 23:38:18 UTC,416.0,0.0,10.69,0.01,0.0,17.82,69.0,30.9
08:05:24 23:38:29 UTC,413.0,0.0,11.52,0.01,22.0,19.2,69.0,30.9
08:05:24 23:38:40 UTC,423.0,0.0,9.86,0.01,34.0,16.43,69.0,30.9
08:05:24 23:38:50 UTC,431.0,0.0,9.86,0.01,25.0,16.43,69.0,30.9
08:05:24 23:39:01 UTC,435.0,0.0,10.69,0.01,46.0,17.82,69.0,30.9
08:05:24 23:39:11 UTC,503.0,0.0,9.86,0.01,83.0,16.43,69.0,30.9
08:05:24 23:39:22 UTC,540.0,0.0,9.86,0.01,132.0,16.43,69.0,30.9
08:05:24 23:39:32 UTC,508.0,0.0,10.69,0.01,136.0,17.82,69.0,30.9
08:05:24 23:39:43 UTC,480.0,0.0,9.86,0.01,104.0,16.43,69.0,30.9
08:05:24 23:39:53 UTC,479.0,0.0,10.69,0.01,61.0,17.82,69.0,31.0
08:05:24 23:40:04 UTC,477.0,0.0,9.86,0.01,60.0,16.43,69.0,31.0
08:05:24 23:40:14 UTC,500.0,0.0,9.86,0.01,90.0,16.43,69.0,31.0
08:05:24 23:40:25 UTC,489.0,0.0,9.86,0.01,100.0,16.43,69.0,31.0
08:05:24 23:40:36 UTC,464.0,0.0,9.86,0.01,49.0,16.43,69.0,31.0
08:05:24 23:40:46 UTC,486.0,0.0,9.86,0.01,54.0,16.43,69.0,31.0
08:05:24 23:40:57 UTC,484.0,0.0,14.84,0.02,77.0,24.74,69.0,31.0
08:05:24 23:41:07 UTC,511.0,0.0,9.86,0.02,117.0,16.43,69.0,31.0
08:05:24 23:41:18 UTC,462.0,0.0,9.86,0.01,90.0,16.43,69.0,31.0
08:05:24 23:41:28 UTC,465.0,0.0,12.35,0.01,58.0,20.59,69.0,31.0
08:05:24 23:41:39 UTC,447.0,0.0,13.18,0.01,19.0,21.97,69.0,31.1
08:05:24 23:41:49 UTC,459.0,0.0,10.69,0.01,28.0,17.82,69.0,31.1
08:05:24 23:42:00 UTC,457.0,0.0,10.69,0.01,4.0,17.82,69.0,31.1
08:05:24 23:42:11 UTC,458.0,0.0,9.86,0.01,25.0,16.43,69.0,31.1
08:05:24 23:42:21 UTC,471.0,0.0,9.86,0.02,56.0,16.43,69.0,31.1
08:05:24 23:42:32 UTC,449.0,0.0,10.69,0.01,11.0,17.82,68.0,31.1
08:05:24 23:42:42 UTC,441.0,0.0,10.69,0.02,6.0,17.82,68.0,31.1
08:05:24 23:42:53 UTC,456.0,0.0,14.84,0.02,9.0,24.74,68.0,31.1
08:05:24 23:43:03 UTC,456.0,0.0,15.67,0.02,27.0,26.12,68.0,31.2
08:05:24 23:43:14 UTC,458.0,0.0,10.69,0.02,28.0,17.82,68.0,31.2
08:05:24 23:43:24 UTC,453.0,0.0,9.86,0.01,57.0,16.43,68.0,31.2
08:05:24 23:43:35 UTC,452.0,0.0,10.69,0.02,41.0,17.82,68.0,31.2
08:05:24 23:43:45 UTC,471.0,0.0,24.8,0.02,55.0,41.34,68.0,31.2
08:05:24 23:43:56 UTC,481.0,0.0,9.03,0.02,83.0,15.05,68.0,31.2
08:05:24 23:44:07 UTC,472.0,0.0,9.86,0.01,84.0,16.43,68.0,31.2
08:05:24 23:44:17 UTC,490.0,0.0,9.86,0.02,108.0,16.43,68.0,31.2
08:05:24 23:44:28 UTC,496.0,0.0,9.86,0.02,137.0,16.43,68.0,31.2
08:05:24 23:44:38 UTC,488.0,0.0,10.69,0.02,128.0,17.82,68.0,31.2
08:05:24 23:44:49 UTC,466.0,0.0,9.86,0.02,92.0,16.43,68.0,31.2
08:05:24 23:44:59 UTC,462.0,0.0,9.86,0.02,76.0,16.43,68.0,31.2
08:05:24 23:45:10 UTC,480.0,0.0,9.86,0.01,74.0,16.43,68.0,31.2
08:05:24 23:45:20 UTC,489.0,0.0,9.86,0.02,89.0,16.43,68.0,31.3
08:05:24 23:45:31 UTC,464.0,0.0,9.86,0.01,77.0,16.43,68.0,31.3
08:05:24 23:45:42 UTC,492.0,0.0,9.86,0.02,99.0,16.43,68.0,31.3
08:05:24 23:45:52 UTC,512.0,0.0,9.86,0.02,144.0,16.43,68.0,31.3
08:05:24 23:46:03 UTC,439.0,0.0,9.86,0.01,120.0,16.43,68.0,31.3
08:05:24 23:46:13 UTC,451.0,0.0,9.86,0.01,78.0,16.43,68.0,31.3
08:05:24 23:46:24 UTC,458.0,0.0,12.35,0.01,71.0,20.59,68.0,31.3
08:05:24 23:46:34 UTC,453.0,0.0,13.18,0.01,63.0,21.97,68.0,31.3
08:05:24 23:46:45 UTC,463.0,0.0,9.86,0.02,86.0,16.43,68.0,31.3
08:05:24 23:46:55 UTC,691.0,0.0,12.35,0.02,180.0,20.59,68.0,31.3
08:05:24 23:47:06 UTC,551.0,0.0,9.86,0.02,146.0,16.43,68.0,31.3
08:05:24 23:47:16 UTC,550.0,0.0,9.86,0.02,112.0,16.43,68.0,31.3
08:05:24 23:47:27 UTC,545.0,0.0,9.86,0.02,102.0,16.43,68.0,31.3
08:05:24 23:47:38 UTC,539.0,0.0,13.18,0.02,109.0,21.97,68.0,31.3
08:05:24 23:47:48 UTC,504.0,0.0,9.86,0.02,68.0,16.43,68.0,31.3
08:05:24 23:47:59 UTC,500.0,0.0,20.65,0.02,32.0,34.42,68.0,31.3
08:05:24 23:48:09 UTC,533.0,0.0,10.69,0.02,41.0,17.82,68.0,31.3
08:05:24 23:48:20 UTC,529.0,0.0,10.69,0.02,84.0,17.82,68.0,31.3
08:05:24 23:48:30 UTC,518.0,0.0,9.86,0.02,103.0,16.43,68.0,31.3
08:05:24 23:48:41 UTC,531.0,0.0,11.52,0.02,65.0,19.2,68.0,31.3
08:05:24 23:48:51 UTC,530.0,0.0,9.86,0.02,69.0,16.43,68.0,31.3
08:05:24 23:49:02 UTC,533.0,0.0,9.86,0.02,84.0,16.43,68.0,31.3
08:05:24 23:49:13 UTC,518.0,0.0,9.86,0.02,83.0,16.43,68.0,31.3
08:05:24 23:49:23 UTC,539.0,0.0,9.86,0.02,103.0,16.43,68.0,31.3
08:05:24 23:49:34 UTC,526.0,0.0,9.86,0.02,96.0,16.43,68.0,31.3
08:05:24 23:49:44 UTC,510.0,0.0,9.86,0.02,78.0,16.43,68.0,31.3
08:05:24 23:49:55 UTC,518.0,0.0,9.86,0.02,54.0,16.43,68.0,31.3
08:05:24 23:50:05 UTC,514.0,0.0,9.86,0.02,69.0,16.43,68.0,31.3
08:05:24 23:50:16 UTC,511.0,0.0,9.86,0.02,64.0,16.43,68.0,31.3
08:05:24 23:50:26 UTC,580.0,0.0,11.52,0.02,100.0,19.2,68.0,31.3
08:05:24 23:50:37 UTC,522.0,0.0,11.52,0.02,69.0,19.2,68.0,31.3
08:05:24 23:50:47 UTC,520.0,0.0,25.63,0.02,48.0,42.72,68.0,31.3
08:05:24 23:50:58 UTC,499.0,0.0,9.86,0.02,12.0,16.43,68.0,31.3
08:05:24 23:51:09 UTC,506.0,0.0,9.86,0.02,15.0,16.43,68.0,31.3
08:05:24 23:51:19 UTC,516.0,0.0,9.86,0.02,22.0,16.43,68.0,31.2
08:05:24 23:51:30 UTC,536.0,0.0,9.86,0.02,69.0,16.43,68.0,31.2
08:05:24 23:51:40 UTC,518.0,0.0,11.52,0.02,105.0,19.2,68.0,31.2
08:05:24 23:51:51 UTC,523.0,0.0,9.86,0.02,93.0,16.43,68.0,31.2
08:05:24 23:52:01 UTC,512.0,0.0,11.52,0.02,89.0,19.2,68.0,31.2
08:05:24 23:52:12 UTC,531.0,0.0,10.69,0.02,104.0,17.82,68.0,31.2
08:05:24 23:52:22 UTC,514.0,0.0,9.86,0.02,99.0,16.43,68.0,31.2
08:05:24 23:52:33 UTC,502.0,0.0,10.69,0.02,68.0,17.82,68.0,31.2
08:05:24 23:52:43 UTC,479.0,0.0,9.86,0.02,54.0,16.43,68.0,31.2
08:05:24 23:52:54 UTC,514.0,0.0,11.52,0.02,38.0,19.2,68.0,31.2
08:05:24 23:53:05 UTC,518.0,0.0,10.69,0.02,67.0,17.82,68.0,31.2
08:05:24 23:53:15 UTC,483.0,0.0,9.86,0.02,50.0,16.43,68.0,31.2
08:05:24 23:53:26 UTC,489.0,0.0,9.86,0.02,53.0,16.43,68.0,31.2
08:05:24 23:53:36 UTC,495.0,0.0,9.86,0.02,36.0,16.43,68.0,31.2
08:05:24 23:53:47 UTC,500.0,0.0,10.69,0.02,65.0,17.82,68.0,31.2
08:05:24 23:53:57 UTC,525.0,0.0,10.69,0.02,89.0,17.82,68.0,31.2
08:05:24 23:54:08 UTC,541.0,0.0,10.69,0.02,126.0,17.82,68.0,31.2
08:05:24 23:54:18 UTC,564.0,0.0,9.86,0.02,191.0,16.43,68.0,31.2
08:05:24 23:54:29 UTC,580.0,0.0,10.69,0.02,252.0,17.82,68.0,31.2
08:05:24 23:54:40 UTC,573.0,0.0,12.35,0.03,283.0,20.59,68.0,31.2
08:05:24 23:54:50 UTC,597.0,0.0,11.52,0.03,327.0,19.2,68.0,31.3
08:05:24 23:55:01 UTC,594.0,0.0,12.35,0.03,347.0,20.59,68.0,31.3
08:05:24 23:55:11 UTC,619.0,0.0,14.01,0.02,409.0,23.35,68.0,31.3
08:05:24 23:55:22 UTC,599.0,0.0,10.69,0.02,429.0,17.82,68.0,31.3
08:05:24 23:55:32 UTC,599.0,0.0,14.01,0.02,403.0,23.35,68.0,31.4
08:05:24 23:55:43 UTC,599.0,0.0,10.69,0.02,377.0,17.82,68.0,31.4
